quarter,commit_nb,contributor_id
2009 Q1,11,52c13211c92c33f3bfa61c276f4947d39e5f50a2bddda9e5323769ed9f06fcf5
2009 Q1,10,57328afd4e45ff7033d6a76ee17bbbc8f8f7d5df64f2d0c38b4dc51143b3bf6e
2009 Q1,10,b133d077a5d56831410443248479f742db39f59ff7b5762ee7a5e3ccc3fd11b6
2009 Q1,9,247c7b1f4cee0d71d2b7c6395319bfd00aaa1af09ee810af1d497e06a9c2cb60
2009 Q1,9,1a8a1858c91d947d34a617e85d3c0531f60364b69965a71a2859474e01aeec68
2009 Q1,7,65cc4980233ab59c1451f2420cc141099b142455e3ddd8f34adebcd042cfbcdd
2009 Q1,7,79a3d234faa633beda06da30b44768b0dce7dfc1efc5b4b0aebbcb03555eab71
2009 Q1,7,8096b967bcdef6c8a18b006a53df495597739b29fc6daecd8cee837a15e1838e
2009 Q1,6,93f7338de370b05b3378a9ffb9f89b9cec136b02ac23d4286392a230eb9f5c92
2009 Q1,6,75c514408e366342f7e8d994807ad44ce875cb07d6a77987eaf83d020a799886
2009 Q1,6,7a6d739e3ce3b152afac58485c74c9dd078e7cf279bc42b44649f750147de3a1
2009 Q1,6,9acb41f964e2e665ed067dd1f74b610f6a4537f0888458315cdc446443eb3b92
2009 Q1,6,30dd9e7cc782a91006ba59995c059f2b822dbf54b5d1baf313322f94dd2300cb
2009 Q1,6,c9e144bf0dc400af3573957203facdd0b168fcb5846cead705c3c256dce1bb44
2009 Q1,5,b2e813f5323e957c09f389f60e501aa28a928aafe07726e43782393a0ace33ba
2009 Q1,5,778f8aa4bf4f1af3dc36815ab02404e4e458e635a0d13dc157d75f7e4a7f45bc
2009 Q1,5,a71d1a3f1b524e5d4fe0d4c7d0150f8ad9528ea55a2cbfc0fd5f6af2a4f41bcc
2009 Q1,5,f90af25fa0c160b7e501730812d0155e341aa87f521efe18c6fe0e223f4415ee
2009 Q1,5,7efba72be4aaedfbfdc7a8ddccf6bc617e01ff8e0dd537beda009b2a58164d04
2009 Q1,5,d20b828666f884fd4edd3bdd6d2d7b9e22deccd695569dc397a1ff5804f1ff07
2009 Q1,5,7d14a113c637f6a645a5d3357d41882139571a9f4787018c5bf9ccf0e4d0529e
2009 Q1,5,1b545e216891672278beff9cd05b5d93f0343522e6e0eee15e9c62942ca60b34
2009 Q1,5,9fe760196359d2c9a8b3ea7170ecad2f3a5ab1f6c15c1a907e78d85aaf18f936
2009 Q1,4,06654d76f86e941af2d451db23ff39dce659e696ffea19349b125fc376d2ceb9
2009 Q1,4,e228f69eae363b48e749d6b6168419dc211cc889c56cb5775683b5b524719fc0
2009 Q1,4,ce9bb8ba5eebbc449f06ec3faa28530c08fb3dd3652960e1941f9c70241b73a3
2009 Q1,4,cc4a105ec95589e8d8334287d8e3293b288418172c8bbfe40ef8fa22dfae8729
2009 Q1,4,c3ba09e0b7b600b4fe1bc414da7b06998bb7e31df75da58f1e4e5c119f746137
2009 Q1,3,dc4182b6476531738d9a08c6c596d90a556a7eb87e3b33c8c6e1f099e348c0ec
2009 Q1,3,239596541296c602a5740ae30a7bbcecb9e1026da36a87a592678b696a1d659c
2009 Q1,3,c5be0851c0e95bfe9a53cc308e1b829a57b33e507ac1ea802d431035fb1d9aa1
2009 Q1,3,f502051975ecfc82664f57969e93630f2875265cf7739cc39fdbc5bf0005abb0
2009 Q1,3,a0ab4842acfcd3a53941b32ab80ee6bdc558b71a290d60b7cc571348e3a0ee9e
2009 Q1,3,3fc687513300f26ab505cc3f7253347c22f5119cf02630bea002967030e45e6c
2009 Q1,3,8364298f6361b7a71c988662d214fe979cb31dc95150f45604a17147065005b6
2009 Q1,3,1a7993713887b5b0d9d2a2d9c1ee78c930a58cda520f8a0fb437cc85ab5be344
2009 Q1,3,d984d86a24fc909976cbe99f990751e66dcd865c7cafcd4d9013b3e26725c190
2009 Q1,3,2d28f361235a1d22bf9257c0772c26ced20d2c22b6c92baafb48725614f5f9d8
2009 Q1,3,aeef2943a77f2dd2b06b07d65b40a8b35598d64904e82b6e61e38f23520455e8
2009 Q1,3,a3233f0e3e3018a1a9e248c3b3f9ecda72d1fedfc03c235cdcd35c8dd11ffdcc
2009 Q1,3,5f8ccea7ac8c32fc3ffba939d8ee32b95af0b880861c596e1ff046cf69d0ad6f
2009 Q1,3,72b5b1a0ed2cab46ddb5f86b62d364c3e3d892c4e1ae38e933eb363057da363f
2009 Q1,3,56b01e7ad2058432eab4dae1f631079f7e899dd8a6b5d9db2a8a4cc763d133d9
2009 Q1,2,135d519ebc23f67902c41b4252fc1233b3e4c7c6126438d76d2312fc13eb029c
2009 Q1,2,0f545a67bb42b9024362e3bb6c196b0524284722655a11230afaee27a02f7e8e
2009 Q1,2,efc241f407a4b6d635b793a34510aedd06a6f012436120886b665114605f0c0f
2009 Q1,2,bedd5a149f77093d15c46a0e8f43a1aece148f88d8b0dfbdc4862f8f8f965c82
2009 Q1,2,9a7c33da4265d6075979c56ca77472abe372826851ef570920b1c78f4c000df8
2009 Q1,2,ef9056ae8941888d5b80b24977d285f840e07190367e4e3585f2ba20ca87ad21
2009 Q1,2,b09e2ed2d83b19ef728935a28fe38754c5e3a1baca5e1e93b1cd8967690cb1c9
2009 Q1,2,4d91c2250842ebe06a1b1a3d152867f4028c39835b9cc9daeec2b97676e6178b
2009 Q1,2,9c9ca619e61f8a48f24dc1eee07db6c33527e094bea51642acb2f50a00d5318b
2009 Q1,2,9cd5ee5baace118372c4916adfe1f24b7cca5fd860aa9383de17d84965cfc17c
2009 Q1,2,7dcf837a174c0298cba1ee7d497f11ee793b08d6a02c72f5c409f85acbdbbe8b
2009 Q1,2,0ce84b50c3a91dff66d86b13fba828b12104232baa3a7cc51f683a7d45a05011
2009 Q1,2,a45cd7bcff81b72122566f38601a3e5ba8f9903a84d59ab10d17ef5c65f93ccd
2009 Q1,2,ff653d5a514b5a4db4817de746bc330d319a76d6774e797f0fb4149952dcc441
2009 Q1,2,97105a8295dc66826d326a641ee8f92f566f8c6abbcfc813d6ce0d1bce102773
2009 Q1,2,0e83c57de873aa0a8b72eca438a764a4540aa6d7d1413dc3ad7eabcbb464ae0c
2009 Q1,2,ce877bd7f343d964af3230a59ba13cefb4e705dc2d41eb2ce1baf4d01f62891c
2009 Q1,2,db26dcbde1f651e54eed2447e46a949a509b74cff6284c67ce712e0ddb4b13b1
2009 Q1,2,747f0e05a5d0e45e88e8a7a15ecdca76311455a02b32c5b7e963f593b3641a7a
2009 Q1,2,ae514e2209e2ae43f2e163330dbf5b1a10d41b5b455a8671921a543da110fdbe
2009 Q1,2,6eaa282c599b2074c9dbf87c2a03bf6d99a8bbf0ee5caab3d9cf6a9d01c9cfb0
2009 Q1,2,ebda249b32e28e4f09b9595403e1413a4e439e76d53c87a44b7cb9e3f4c95641
2009 Q1,2,aa268516b0ba883c616a83cc0c916b67f123e0e2d19959db179bd2e283c52190
2009 Q1,1,87ba0fe40f70f83470d7e9342990683a00831e8517e4196e1c5706f9abd579ff
2009 Q1,1,567e920e53c8e11370b5321b7ed9ad527de931bac67b7dde44e27a07cbe0d61e
2009 Q1,1,1c61d97208e1a8adb352747a86d58520555ac29b7faa1b8a8c2e21169836456c
2009 Q1,1,31bfe9349262a3026164a472a2ad0e498c6798b80bad0d901885281d44a2cb0d
2009 Q1,1,6b42b6133939e8def8827e1851a6750a20035df5c95c926699ae24c333a43381
2009 Q1,1,ba2535f6bdcbda4af31c1154e5c9090dda4ea306b79a5f72457867ae91dfcb3b
2009 Q1,1,09d191b610491ad65db807ffa7f1314377ab7e1e2d011570cd4736400f201eb1
2009 Q1,1,1ae6e7a8d7904d7601f6b79e407a2f35d4e707971a8128ee1288f96fdf2c22bd
2009 Q1,1,54fd33f10ae8845883f7f73e61f924a59f767b605340baae60a5b27eb164bfa4
2009 Q1,1,ce9c31b7bb897262cea255c1ab783153210c554af1b7cfcbf49002b289fecdc1
2009 Q1,1,f9297b9ac479313069d99b1ff30dccf9115716accb3c74344005e67af8b0d9d2
2009 Q1,1,e57cc873f78df3bd2dbfb3bb859122a390ae89909e78a172dfe87fcbf1a8b32b
2009 Q1,1,9fa03617cd113e536b7c72bbcf6f0e034f6a68d7550b9bb43c11e0af06627b5e
2009 Q1,1,dfbaa3969c030dc748dfcc44f273ce1b0382aed49a1a25a5a6e1b56303fdd0c9
2009 Q1,1,5eb343c041ab6dbb3306d26a11725626655d2042ee54168f36588e03811f6572
2009 Q1,1,74790b75055ec84549860c0eaa2f50034d9b6701269fc2b78a2c4a73f620522a
2009 Q1,1,f563b927da9c9e0cf58677435d9baaa24a22be375e3ae05fc1474e5d704729be
2009 Q1,1,921969b2242ae623ded86ae57d90a99a6d48ce0e5600ad7ef1b5ea1004190ee1
2009 Q1,1,9033018d236025f090410846724588ac300f75573f5207c2b771d0f9f6ac8427
2009 Q1,1,8dadb1d664167ac9d4c97edfb2f21dd5ec6506a908acc3fb6fc90c31d4ab30c3
2009 Q1,1,b350e49d314d70d6fc9ff384e9e9cdd2fcec517c23c54c20a5d855a0e13c128f
2009 Q1,1,a56a5c503cbac0d0941c133fb33c6e213d3979cd1cd235ab0194f6b64fe62870
2009 Q1,1,c723883a711bf2154f520d2372f91f7e4f014b025e377b78df0c468d0f74f965
2009 Q1,1,91cfd298586cb7c3d251a4f5b4b714c3f58e7a56878c842015daf590c650f543
2009 Q1,1,478c11edd666809c51981a0e64a76927b4a91f81faa3d21f160491c5302ac140
2009 Q1,1,c3f72b45eab659e4061dbf7daf4e608d52c4bfce1a3deb6fa38b2fd2051abb57
2009 Q1,1,6b01d5148ccca1a4081e4ef08ff39734118b92ce016bce44ba83378968a44ae9
2009 Q1,1,82024818fb47a09aaea88bb0813599c1c62c1bc4c7a705fe5dbb9be2f82e8687
2009 Q1,1,1207050dd4e786932bb8d1c0066ad294e62b06f326ff834a2ef20fd2fd31a0bb
2009 Q1,1,f80af49cb5277d54f36ccadb2b8292fb6c4aaa5600650217fb02909edfae948f
2009 Q1,1,a19d3c5333c804c811dce7e93d432222f1e1bbe0e44d2a58dbc2639b5bbce553
2009 Q1,1,a560e0bd902a91c8509f6ae66b64198a6e1d204be8c4ee7224be57b813b9e041
2009 Q1,1,1abcf3c7169ec97630a9264280ae38b22a9d44a43ce138dccdd102aeb3166821
2009 Q1,1,e4f0d55821e3cd5084bc32dbd9a4487b5c548d3c2bc99a5964839600d8d83fde
2009 Q1,1,22ca847731ac1d2c00261bccb2b420a564fc93ae46e702e0f3da29b8642fa8d9
2009 Q1,1,53e1616461c6fe5304cdbb26fbdf96c16c79ae246b266878749a7bd46d28aaf2
2009 Q1,1,bb7bdaee3465a54ff0d771bb27f3bda8be188239e4a6d8ddcdb674d8bf994dd3
2009 Q1,1,5801a528477636d4126302279721188c1c2adcbf67bf7debf2b2ce42a652a69e
2009 Q1,1,f987101d95a825ebdb3907c2289264d41ade8f2ec9ec06fa45628c10efc63638
2009 Q1,1,04e246c841bbacbbca8151c955d0401e34fe22c199bd47b1efd1cd44d078c447
2009 Q1,1,b16980d3420a800a1aa7afd8901bfdf9f90a8c3364414cf3de57d335b5821695
2009 Q1,1,2b909ae9a35bc26fda92a835633c3709bb1c340fb8e161aff00ae4ea5ec423a5
2009 Q1,1,1a2b8d39856201210782ba48a85a5efb72446eed64fcad9dd4f168a22f3dd026
2009 Q1,1,509ef1ba4b3f37791d6414e44b3c42a3f8d3a523eec4c56224a4d1b65c9237c3
2009 Q1,1,c1d8167b814169de380c1b7a4b716fb666c398108e4c5ad08cde63b65476a927
2009 Q1,1,b1c57fb1ccf61cbfee9e36c3501c5c6085300ee906b53cb62ce6116fe1df0f13
2009 Q1,1,b818135666bc27708b3c43fce96d4d7fcb84bc45a6f42609f06197c6d214aed5
2009 Q1,1,03f718521a4fd3ea2ae8eb55b26efbe88af642403879bd9627a7240cec15cb69
2009 Q1,1,dc326ae9e1140ad1e5217eeb5f830a9a0273103d543f0b61bcd8f403e3448ce1
2009 Q1,1,8c6e2145f5015df64dbc8c292834048f061c4be71ae6d41fcb92636f9acbc561
2009 Q1,1,24cb988dc96a00c6c80458451f66c0871461b02ca9e5fbd339bd1069107ce6ca
2009 Q1,1,da68ee09ca194dbd0f97c28a26bf0bce608e44119bae2fe653c5f3d74c2249e4
2009 Q1,1,4a244995f35691a7e0caaa2427093f1722bd083b4bcf7f01194fa45b21d7513e
2009 Q1,1,f3bac2b11b87de0225c5928c06f81523d9d32006ab5f65b0de50c1009317157f
2009 Q2,307,503a159e949030a40bedec65639ab354504b1505b3607cb963ead76ce2c28287
2009 Q2,57,3e9f7f6eba51292b241019b981d57e4e63654b413d06087124f7d2e73a8d6361
2009 Q2,49,1f84d49fc5b1bde2a0a3d636952fd67f4839724a26a968ce0f5ebddd123c053a
2009 Q2,45,65a5188d2dbf1395477a9d95add105e3a776fc53dcddef8aa6df15153f2b94a8
2009 Q2,33,827bab46f20aa27738d7eb3e6c8c99fc19e8df2b71cffd86c8a611fc8d6af2f3
2009 Q2,31,b133d077a5d56831410443248479f742db39f59ff7b5762ee7a5e3ccc3fd11b6
2009 Q2,22,4edf5724e844b1f515146cc3bc0afff81f1aa4d3574e5919a3780390d57ceace
2009 Q2,21,734292d590ed93147f010698befe54cd7755aaf69fdddca9de06e2abe8a3cb3e
2009 Q2,18,db936b2503a8119f5ddfacb602809179a23a9b7c32f374aba1e3c61263175738
2009 Q2,17,30dd9e7cc782a91006ba59995c059f2b822dbf54b5d1baf313322f94dd2300cb
2009 Q2,17,cc4a105ec95589e8d8334287d8e3293b288418172c8bbfe40ef8fa22dfae8729
2009 Q2,16,93f7338de370b05b3378a9ffb9f89b9cec136b02ac23d4286392a230eb9f5c92
2009 Q2,16,f502051975ecfc82664f57969e93630f2875265cf7739cc39fdbc5bf0005abb0
2009 Q2,15,83bc5689fe5491834192d02520e0b5d5d9ee1dae660f892a22e04bd61dcf2dab
2009 Q2,14,019020f891a744cf4a889a3d9d0f1de7e5b6df059b3be81b590322d733aca60c
2009 Q2,11,1b545e216891672278beff9cd05b5d93f0343522e6e0eee15e9c62942ca60b34
2009 Q2,10,4ff79722db9d94a6d752f42cf21499317937c7ce54ca5a31e71d952482296d6d
2009 Q2,10,a71d1a3f1b524e5d4fe0d4c7d0150f8ad9528ea55a2cbfc0fd5f6af2a4f41bcc
2009 Q2,10,a45cd7bcff81b72122566f38601a3e5ba8f9903a84d59ab10d17ef5c65f93ccd
2009 Q2,8,9033018d236025f090410846724588ac300f75573f5207c2b771d0f9f6ac8427
2009 Q2,8,bbc8bf19941449094b69a7b0aa5ed4a280af23a9b961aad730275bf9baf15d15
2009 Q2,8,969ee9fc54fa2ef88041f2c357d9b158df0f3a0fe5d51a5db5585632d230f4e3
2009 Q2,8,7d14a113c637f6a645a5d3357d41882139571a9f4787018c5bf9ccf0e4d0529e
2009 Q2,8,ebda249b32e28e4f09b9595403e1413a4e439e76d53c87a44b7cb9e3f4c95641
2009 Q2,7,dfbaa3969c030dc748dfcc44f273ce1b0382aed49a1a25a5a6e1b56303fdd0c9
2009 Q2,6,e57cc873f78df3bd2dbfb3bb859122a390ae89909e78a172dfe87fcbf1a8b32b
2009 Q2,6,49fe94817227c004c3c6e44497acccbe8f3ed4091c9cc4db983ce5a0c77fea19
2009 Q2,6,53792858bcdc9779cbefd1ab44e233cd099dd1ccf1fcf5451b471d8574fce820
2009 Q2,6,adfd83e47295e8cde333d512e9bf899aeca7ff4d568575c6f4a55d5d55d9e09f
2009 Q2,6,5e6e00058a0fd1662f3bc084f3dcdb56c8ec99d8a19e3b7779fbf37b0123523a
2009 Q2,5,673c3d9b5d7ff9e2d2d02ee459be770d172fb02c5721cab23eed04c1ef85663b
2009 Q2,5,b2e813f5323e957c09f389f60e501aa28a928aafe07726e43782393a0ace33ba
2009 Q2,5,f76b89b5261a6380a23b69eb3078d9823e12c6c270b35a75300bf357b8377afe
2009 Q2,5,461a057e1fe1811018581eb633d6c341dc7e1e207d3cc4070480c6ccdea8fa94
2009 Q2,5,2d28f361235a1d22bf9257c0772c26ced20d2c22b6c92baafb48725614f5f9d8
2009 Q2,4,468568cc37f718e4818a572b5584c5429f10a58870cf31c48fe91746ab0e5107
2009 Q2,4,7a6d739e3ce3b152afac58485c74c9dd078e7cf279bc42b44649f750147de3a1
2009 Q2,4,6b3d0a52c3fe8a28b806ae39b49e13b3c78c1a18a04b12820efb33cd2a769095
2009 Q2,4,1a7993713887b5b0d9d2a2d9c1ee78c930a58cda520f8a0fb437cc85ab5be344
2009 Q2,4,11744ad8cb21cf2b634ae5ab6f0416b7c774b2b27a11d1a93fb2b83c1bfb3b72
2009 Q2,4,d20b828666f884fd4edd3bdd6d2d7b9e22deccd695569dc397a1ff5804f1ff07
2009 Q2,4,8c0493174ef5383de54d54fedb44a1d6a04034ff993c1d58f9a7abc8aefca187
2009 Q2,4,9c4e7b55e48d9480267b881964465b26147df2a78326c1264d1463774cb8d2d3
2009 Q2,4,24cb988dc96a00c6c80458451f66c0871461b02ca9e5fbd339bd1069107ce6ca
2009 Q2,4,f227efd673eac65b4010fd7609c041fcd53b5cc3c1fe263a3a27a34bea70b7f4
2009 Q2,3,52c13211c92c33f3bfa61c276f4947d39e5f50a2bddda9e5323769ed9f06fcf5
2009 Q2,3,e8c1ac13524b06523b212ab4782a994c703a636669e86ed16519f326b7bdfc2d
2009 Q2,3,921969b2242ae623ded86ae57d90a99a6d48ce0e5600ad7ef1b5ea1004190ee1
2009 Q2,3,e228f69eae363b48e749d6b6168419dc211cc889c56cb5775683b5b524719fc0
2009 Q2,3,79a3d234faa633beda06da30b44768b0dce7dfc1efc5b4b0aebbcb03555eab71
2009 Q2,3,f80af49cb5277d54f36ccadb2b8292fb6c4aaa5600650217fb02909edfae948f
2009 Q2,3,cdbb91d484da5cc3ccc02f437ccc09ef1528938594206e47ec4d63f1e96e1ea3
2009 Q2,3,5801a528477636d4126302279721188c1c2adcbf67bf7debf2b2ce42a652a69e
2009 Q2,3,0ce84b50c3a91dff66d86b13fba828b12104232baa3a7cc51f683a7d45a05011
2009 Q2,3,9fe760196359d2c9a8b3ea7170ecad2f3a5ab1f6c15c1a907e78d85aaf18f936
2009 Q2,3,38995771c0d79ef4a9477003275459b1aafb778214099b3cf5ca83d146aee99a
2009 Q2,2,1c61d97208e1a8adb352747a86d58520555ac29b7faa1b8a8c2e21169836456c
2009 Q2,2,65cc4980233ab59c1451f2420cc141099b142455e3ddd8f34adebcd042cfbcdd
2009 Q2,2,b09e2ed2d83b19ef728935a28fe38754c5e3a1baca5e1e93b1cd8967690cb1c9
2009 Q2,2,f0eeaa9056d870a86a4eeceb523c5395948b4ae4d5bc481b1125dc01bb58edf4
2009 Q2,2,8096b967bcdef6c8a18b006a53df495597739b29fc6daecd8cee837a15e1838e
2009 Q2,2,208b472405f19128502d4b7b3843fe9feea9c96d7a2769946406df9ae82eafdf
2009 Q2,2,aaee038a558cb74cbc13af508acb4a30d2eff81bf1665b48d66069d622cc275c
2009 Q2,2,ff178d4967e170926371fc048cff090b50e989c8c792dd5f97903461ce297c4d
2009 Q2,2,e242f7360edc2bd3f05fe4042312e8a72e982fc8a4621d10c979f7536db86d16
2009 Q2,2,2426d822cd471aecf9e8a64bb9464ca3c31087dad7e5fd6195d999c4f0be4351
2009 Q2,2,aeef2943a77f2dd2b06b07d65b40a8b35598d64904e82b6e61e38f23520455e8
2009 Q2,1,135d519ebc23f67902c41b4252fc1233b3e4c7c6126438d76d2312fc13eb029c
2009 Q2,1,c7592ed601a3d68ca4ecd3d44c2fb9d21cc28a655614a5ada3f16baf441e1658
2009 Q2,1,955ed7eab1d97b2972bbff5c51b43682175a61e84216ebb80b65d81f980ddb9d
2009 Q2,1,3aed9a6059ff5791fbee0eb5eb425371b8e41edc03c74400bf0b9627d477b046
2009 Q2,1,39c7ddbded8f1ff70e81a8a4842aef30a69e4a3c04cf1a274f61b2e33c90633a
2009 Q2,1,c5be0851c0e95bfe9a53cc308e1b829a57b33e507ac1ea802d431035fb1d9aa1
2009 Q2,1,d79f6737a6c3b95d2e10856f8b0c643726d0be9905a99efb77fe136b08d82444
2009 Q2,1,75c514408e366342f7e8d994807ad44ce875cb07d6a77987eaf83d020a799886
2009 Q2,1,a1cc48cc4871da35d95a344fdfb9e7b5b9037f3e0b8797c7e97c9c0a41e538da
2009 Q2,1,6b42b6133939e8def8827e1851a6750a20035df5c95c926699ae24c333a43381
2009 Q2,1,6df41a8f87aedb5d5cce122d59bb6a152174b438544c0e5084d04297b16d18ca
2009 Q2,1,d520848d2ea11233078d4f03753e425b8a974263a5b921f7a20b55cad8daac47
2009 Q2,1,06eb8cc0c74194c4036dd5223462e0446a7f8b4537a7cb544a4f67c0cb41ac9d
2009 Q2,1,1ae6e7a8d7904d7601f6b79e407a2f35d4e707971a8128ee1288f96fdf2c22bd
2009 Q2,1,27580fd15b813bfcd396472cd476db7aa492b0768fee9e76d008cae5a23b64ee
2009 Q2,1,a666e9ca613d8e157103f73e480ef8cfae84046ae21c8504dd9f6c9c1aca7ee9
2009 Q2,1,bd6d8499afc6d0fc00823c93a5c634ada0e8e97a2c0c00ec5b4e5bc14ca377be
2009 Q2,1,547e903405df483b2efb258f703af4cb2251f76ab2edbc6af234e13838f12cbe
2009 Q2,1,3df9906c3b9e626c0951a060245d6f05e036a8d446dd8c75df7fd99bcee36e9f
2009 Q2,1,bafc3b9273ca1966b80090d7b460e872f93ddbc61ecb77ac26bf3c309c91ef8f
2009 Q2,1,768e18c9b3462e0d755e5fce84b408fafac8988ab971b296dcfcb74ede9dc57a
2009 Q2,1,aafda254ad0dc62faf8f2a79dacc5b380724b5423a0780c632aa454b6902c758
2009 Q2,1,9ed3d8026eba213914a2043b018a3d7081e158e805778ff6aa390089e1b93ba0
2009 Q2,1,714d3ab9736e7d92127a8deb2968302770edade2094b664a6abebe24c5f62120
2009 Q2,1,15ae57a65272c19501ce6d2e3c1b2d0f61b193c0ab1869b4dacaa9180d00373e
2009 Q2,1,7f872d71b9d1cbebce954b64eb058255d2f2f470ea4ceafd285aef535be0178b
2009 Q2,1,059e8203f2726ae4276a19bdfb1a29be3ee28dd8041a61c447fe5f21e09223a4
2009 Q2,1,91621d6588aa6f518a37d6a3df5512f1b646a3d6829967607eea6cf20d04802e
2009 Q2,1,797c13bb875be3636c46d95b4272158d5708fad2b145cca4718a46803f91bc15
2009 Q2,1,95c7107f5b42b436c0e5346ecd3119c632bb0515833775c22f03a4055a760de1
2009 Q2,1,4deae0ea1f5f461aab6e4b63b02f67403f2f8e37f2c64aa118ebff2743875923
2009 Q2,1,b0abeab1e6c54c18bb904e7f04491b6ed3108139ca2407b8ce3c44458385cc1c
2009 Q2,1,ea90b2a978567b207505ba323a831345ed93147b6be8ea1331bc7a012125d0c6
2009 Q2,1,643ed83dad35f246978591c2ca50c0d20a938a4404994363548f84a5f0854276
2009 Q2,1,7b0dbb8c17beedb23ba341808d1de10d1a29bf45f8665551e029571201d0510f
2009 Q2,1,d6730eb7343132c7055e8a53e0322535f449696af69b2423cf10529fbe68f03f
2009 Q2,1,04364fe271add59f30aaa47fa07d553ea238f02a0090a876a93f958d02784fc4
2009 Q2,1,6a9452c16aa1c4e900d49b9120bb26d021e318424edbf3eeab0f43c1a5dd524c
2009 Q2,1,1cc44e0654b5435db5ab8dadffb424b7ba2d2b6963506ce8c6c5acb8f119e993
2009 Q2,1,442c2a0a623f181524bc4bcb4a348881dcf7b26c0c2cb3df5749d7bc9974c312
2009 Q2,1,b1c57fb1ccf61cbfee9e36c3501c5c6085300ee906b53cb62ce6116fe1df0f13
2009 Q2,1,b818135666bc27708b3c43fce96d4d7fcb84bc45a6f42609f06197c6d214aed5
2009 Q2,1,d248096053a0e02852542c6bf45af468cddfa8ce3e6a0a3d62b0b8e35877e78f
2009 Q2,1,c70782537bf56208d0569cadcae7327b5cd0450a483eb0ca54da1fcbf4f823ab
2009 Q2,1,fd43053fb9ddade82cbc41f045077647aa2230061dfbaf9672d308548f731f42
2009 Q2,1,d05007fd2e14bab124544020bf1b44003efcb0e78cb948409bf59be4a422abbd
2009 Q2,1,861a7deed414eeb3514c34d92392b6392db0c41c50489a8404695a4ed060a03b
2009 Q2,1,1a8a1858c91d947d34a617e85d3c0531f60364b69965a71a2859474e01aeec68
2009 Q2,1,5916dcd54ec552a8da5f34a2a41c1330df9daa5937163c30342fbbce26407e0e
2009 Q2,1,a77607428362398207628f93eae1099a4b40f77fe80534b2ea2903235a708421
2009 Q2,1,47696fd08cc14df0b1f38349766cd3d26ace81fcb4345d216f3d3e4b486cfa4d
2009 Q2,1,c3ba09e0b7b600b4fe1bc414da7b06998bb7e31df75da58f1e4e5c119f746137
2009 Q3,252,503a159e949030a40bedec65639ab354504b1505b3607cb963ead76ce2c28287
2009 Q3,38,827bab46f20aa27738d7eb3e6c8c99fc19e8df2b71cffd86c8a611fc8d6af2f3
2009 Q3,27,f502051975ecfc82664f57969e93630f2875265cf7739cc39fdbc5bf0005abb0
2009 Q3,20,9033018d236025f090410846724588ac300f75573f5207c2b771d0f9f6ac8427
2009 Q3,20,b133d077a5d56831410443248479f742db39f59ff7b5762ee7a5e3ccc3fd11b6
2009 Q3,19,db936b2503a8119f5ddfacb602809179a23a9b7c32f374aba1e3c61263175738
2009 Q3,14,921969b2242ae623ded86ae57d90a99a6d48ce0e5600ad7ef1b5ea1004190ee1
2009 Q3,14,8c0493174ef5383de54d54fedb44a1d6a04034ff993c1d58f9a7abc8aefca187
2009 Q3,13,4ff79722db9d94a6d752f42cf21499317937c7ce54ca5a31e71d952482296d6d
2009 Q3,13,a45cd7bcff81b72122566f38601a3e5ba8f9903a84d59ab10d17ef5c65f93ccd
2009 Q3,11,a71d1a3f1b524e5d4fe0d4c7d0150f8ad9528ea55a2cbfc0fd5f6af2a4f41bcc
2009 Q3,11,5801a528477636d4126302279721188c1c2adcbf67bf7debf2b2ce42a652a69e
2009 Q3,9,019020f891a744cf4a889a3d9d0f1de7e5b6df059b3be81b590322d733aca60c
2009 Q3,9,e39571b68b15b017ad261e16dfc57bbabc8b74a34df45c56ee326f972ccec402
2009 Q3,9,8096b967bcdef6c8a18b006a53df495597739b29fc6daecd8cee837a15e1838e
2009 Q3,9,65a5188d2dbf1395477a9d95add105e3a776fc53dcddef8aa6df15153f2b94a8
2009 Q3,7,52c13211c92c33f3bfa61c276f4947d39e5f50a2bddda9e5323769ed9f06fcf5
2009 Q3,7,1f84d49fc5b1bde2a0a3d636952fd67f4839724a26a968ce0f5ebddd123c053a
2009 Q3,7,7a6d739e3ce3b152afac58485c74c9dd078e7cf279bc42b44649f750147de3a1
2009 Q3,6,312dab0b4e7d2b1c5d61e5385ed39f841dbe137e0fa7cc2386e343f3353b3e87
2009 Q3,6,4edf5724e844b1f515146cc3bc0afff81f1aa4d3574e5919a3780390d57ceace
2009 Q3,6,f76b89b5261a6380a23b69eb3078d9823e12c6c270b35a75300bf357b8377afe
2009 Q3,6,0ce84b50c3a91dff66d86b13fba828b12104232baa3a7cc51f683a7d45a05011
2009 Q3,6,53c14dda517e671a91e3eaecb9697ab2fdcb899e0d0187db674a387852df0d07
2009 Q3,5,93f7338de370b05b3378a9ffb9f89b9cec136b02ac23d4286392a230eb9f5c92
2009 Q3,5,e57cc873f78df3bd2dbfb3bb859122a390ae89909e78a172dfe87fcbf1a8b32b
2009 Q3,5,83bc5689fe5491834192d02520e0b5d5d9ee1dae660f892a22e04bd61dcf2dab
2009 Q3,5,1b545e216891672278beff9cd05b5d93f0343522e6e0eee15e9c62942ca60b34
2009 Q3,4,b09e2ed2d83b19ef728935a28fe38754c5e3a1baca5e1e93b1cd8967690cb1c9
2009 Q3,4,514de29e88886217db31d66bf8d5b020ff09f6811b358caa3c92b74a85f3d675
